S0,m,r,T,corp,omega,alpha,beta,theta,lambda,sigma,V
105.464481623524,0.942167647122095,0.05,0.406763989020371,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,0.910090267920535,0.05,0.675307684832743,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,9.48228328667066
105.464481623524,0.910090267920535,0.05,0.675307684832743,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,0.902816970842056,0.05,0.715408824763965,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,10.2493577927464
105.464481623524,0.902816970842056,0.05,0.715408824763965,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,0.818416397452594,0.05,0.433218084504039,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,19.1506205139941
105.464481623524,0.818416397452594,0.05,0.433218084504039,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,1.0481495258213,0.05,0.558057761780866,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,1.0481495258213,0.05,0.558057761780866,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,5.07806478116214
105.464481623524,0.881042781451556,0.05,0.286383793654876,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,12.5457613895878
105.464481623524,0.881042781451556,0.05,0.286383793654876,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,1.06250567409318,0.05,0.959411239221905,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,1.06250567409318,0.05,0.959411239221905,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,6.59212851676642
105.464481623524,1.05902041974121,0.05,0.556434719391772,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,1.05902041974121,0.05,0.556434719391772,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,6.22455797320943
105.464481623524,0.999877728187534,0.05,0.330343420880503,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0.0128953333189372
105.464481623524,0.999877728187534,0.05,0.330343420880503,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.464481623524,0.861221679506459,0.05,0.241917094908467,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,14.6361836314346
105.464481623524,0.861221679506459,0.05,0.241917094908467,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,0.88040143844719,0.05,0.396118419842964,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,12.6269171011266
105.577499739,0.88040143844719,0.05,0.396118419842964,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.15435219977505,0.05,0.809723410123352,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.15435219977505,0.05,0.809723410123352,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,16.2961193314644
105.577499739,1.04254173511059,0.05,0.691760411756034,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.04254173511059,0.05,0.691760411756034,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,4.49145002753492
105.577499739,1.08775431449758,0.05,0.646499058059791,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.08775431449758,0.05,0.646499058059791,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,9.26488111596473
105.577499739,0.891521395022761,0.05,0.271619216761765,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,11.4528998886716
105.577499739,0.891521395022761,0.05,0.271619216761765,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,0.885874755606731,0.05,0.918552134207497,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,12.0490579601437
105.577499739,0.885874755606731,0.05,0.918552134207497,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.13477764970581,0.05,0.973212266746297,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.13477764970581,0.05,0.973212266746297,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,14.2294872766381
105.577499739,1.09290689922754,0.05,0.610470113905796,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.09290689922754,0.05,0.610470113905796,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,9.80887812894697
105.577499739,1.06891142345232,0.05,0.539270559316525,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.06891142345232,0.05,0.539270559316525,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,7.27549579155108
105.577499739,1.01736197671639,0.05,0.350532446584417,1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,0
105.577499739,1.01736197671639,0.05,0.350532446584417,-1,3.60601720402795e-07,1.00653602681063e-06,0.849534524596838,0.25012965864948,0.300206249596249,0.0001,1.83303409224278
